track_id,track_name,artist,genre,danceability,energy,loudness,tempo,valence,duration_ms,popularity,streams,country,subscription_plan,payment_method,revenue_usd
3723,Song_3723,Artist_73,Electronic,0.571,0.649,-9.17,135.4,0.395,164228,56,320992,Germany,Premium,PayPal,7.54
3724,Song_3724,Artist_181,Country,0.657,0.841,-12.72,199.77,0.338,151046,66,178997,Spain,Premium,Debit Card,3.8
3725,Song_3725,Artist_122,R&B,0.406,0.807,-20.09,136.64,0.943,255743,45,596952,Canada,Premium,PayPal,11.45
3726,Song_3726,Artist_30,R&B,0.738,0.894,-4.27,118.82,0.581,312043,52,27841,India,Premium,Google Pay,8.89
3727,Song_3727,Artist_188,Rock,0.646,0.924,-9.67,187.34,0.69,234419,1,39746,France,Premium,Google Pay,9.78
3728,Song_3728,Artist_108,Rock,0.444,0.386,-19.79,92.79,0.524,170187,87,998857,Germany,Free,Credit Card,0.0
3729,Song_3729,Artist_98,Jazz,0.219,0.531,-17.91,73.65,0.743,226856,82,349124,France,Free,PayPal,0.0
3730,Song_3730,Artist_32,Jazz,0.763,0.211,-4.72,148.77,0.727,237507,64,1556871,UK,Free,Apple Pay,0.0
3731,Song_3731,Artist_195,Indie,0.361,0.886,-5.48,73.42,0.641,144871,8,462736,France,Premium,Apple Pay,4.83
3732,Song_3732,Artist_195,Hip-Hop,0.826,0.321,-16.09,112.24,0.948,186962,98,1593044,Australia,Free,PayPal,0.0
3733,Song_3733,Artist_156,Pop,0.515,0.872,-24.16,119.3,0.464,232362,43,1055020,France,Free,Google Pay,0.0
3734,Song_3734,Artist_172,Country,0.633,0.457,-23.93,136.66,0.686,184140,8,1414955,Canada,Premium,Debit Card,11.25
3735,Song_3735,Artist_79,Rock,0.855,0.487,-18.75,198.83,0.768,284532,29,1790782,Germany,Free,PayPal,0.0
3736,Song_3736,Artist_41,Pop,0.848,0.231,-11.16,90.94,0.388,149171,13,516860,Spain,Premium,Credit Card,3.04
3737,Song_3737,Artist_63,Pop,0.479,0.455,-12.15,112.61,0.461,176745,1,70344,USA,Free,Apple Pay,0.0
3738,Song_3738,Artist_23,Hip-Hop,0.357,0.893,-11.06,78.51,0.922,201772,29,1123792,Brazil,Premium,Credit Card,4.04
3739,Song_3739,Artist_104,Classical,0.781,0.22,-9.22,145.07,0.079,153835,50,571775,USA,Premium,Debit Card,8.17
3740,Song_3740,Artist_75,Classical,0.525,0.517,-24.58,161.87,0.352,186668,37,1548407,Japan,Free,Apple Pay,0.0
3741,Song_3741,Artist_48,Rock,0.344,0.224,-22.69,127.49,0.488,309537,1,1466119,USA,Free,Apple Pay,0.0
3742,Song_3742,Artist_160,Electronic,0.878,0.489,-17.09,94.42,0.051,248738,69,1469626,Canada,Free,Apple Pay,0.0
3743,Song_3743,Artist_57,Hip-Hop,0.349,0.335,-21.59,146.92,0.859,258684,48,980202,Canada,Premium,Credit Card,8.36
3744,Song_3744,Artist_118,Hip-Hop,0.219,0.397,-23.34,135.48,0.308,217360,55,551114,France,Free,Google Pay,0.0
3745,Song_3745,Artist_100,Latin,0.215,0.885,-10.9,83.97,0.282,129433,66,72654,Japan,Premium,Credit Card,10.04
3746,Song_3746,Artist_124,Pop,0.667,0.54,-7.06,116.8,0.788,252018,63,891449,Spain,Premium,Google Pay,7.68
3747,Song_3747,Artist_161,Latin,0.696,0.414,-8.44,120.93,0.3,295179,22,1405792,Canada,Free,PayPal,0.0
3748,Song_3748,Artist_152,Pop,0.433,0.66,-7.03,197.57,0.642,121615,94,802139,UK,Premium,Apple Pay,9.46
3749,Song_3749,Artist_167,Classical,0.44,0.311,-10.35,178.9,0.789,198387,11,1034606,Germany,Free,Credit Card,0.0
3750,Song_3750,Artist_34,Rock,0.455,0.402,-8.82,162.81,0.763,193790,29,1271751,Spain,Premium,Debit Card,3.07
3751,Song_3751,Artist_184,Country,0.71,0.626,-19.02,184.43,0.754,207635,3,121919,UK,Free,Debit Card,0.0
3752,Song_3752,Artist_156,Classical,0.244,0.385,-3.15,162.97,0.13,306293,45,157047,France,Free,Google Pay,0.0
3753,Song_3753,Artist_165,Hip-Hop,0.897,0.73,-20.97,186.48,0.122,153161,77,275740,Germany,Premium,Google Pay,6.3
3754,Song_3754,Artist_7,Country,0.367,0.583,-20.28,67.64,0.326,283670,3,1495999,Japan,Premium,Apple Pay,10.48
3755,Song_3755,Artist_196,Jazz,0.95,0.802,-18.64,123.85,0.082,195229,74,955371,Canada,Premium,Google Pay,5.99
3756,Song_3756,Artist_165,Country,0.329,0.94,-3.54,164.57,0.5,251460,68,907412,USA,Free,Debit Card,0.0
3757,Song_3757,Artist_56,Country,0.779,0.29,-3.26,141.66,0.405,300811,14,92679,Australia,Premium,Credit Card,3.55
3758,Song_3758,Artist_65,Classical,0.368,0.461,-7.51,84.52,0.551,221801,87,266961,Canada,Free,Credit Card,0.0
3759,Song_3759,Artist_193,Hip-Hop,0.261,0.449,-11.16,107.67,0.319,199437,81,289993,France,Free,Google Pay,0.0
3760,Song_3760,Artist_47,Country,0.856,0.318,-13.56,104.49,0.487,280379,65,597306,Canada,Premium,Google Pay,5.12
3761,Song_3761,Artist_148,Classical,0.844,0.832,-3.65,96.59,0.351,193205,57,1779789,France,Premium,Debit Card,8.28
3762,Song_3762,Artist_19,Classical,0.503,0.793,-9.7,108.04,0.226,220875,15,1891361,Brazil,Free,PayPal,0.0
3763,Song_3763,Artist_157,Country,0.727,0.578,-4.22,132.08,0.634,308695,60,1465076,India,Premium,Credit Card,6.69
3764,Song_3764,Artist_188,Pop,0.618,0.619,-18.04,179.68,0.656,180816,54,1833085,Canada,Free,Google Pay,0.0
3765,Song_3765,Artist_146,Hip-Hop,0.84,0.246,-17.66,163.88,0.796,212096,2,102627,Japan,Free,Apple Pay,0.0
3766,Song_3766,Artist_163,R&B,0.436,0.633,-6.2,176.93,0.837,315957,82,1363475,Spain,Premium,Google Pay,10.09
3767,Song_3767,Artist_171,Country,0.593,0.817,-21.7,183.7,0.684,165241,64,1323411,Canada,Free,Google Pay,0.0
3768,Song_3768,Artist_126,Latin,0.564,0.648,-4.19,118.26,0.669,243684,86,264709,Spain,Premium,Credit Card,9.92
3769,Song_3769,Artist_139,Latin,0.465,0.407,-13.84,108.44,0.101,303209,28,1091454,UK,Premium,Google Pay,5.54
3770,Song_3770,Artist_49,Jazz,0.869,0.721,-4.62,68.07,0.149,235397,94,480755,USA,Premium,Apple Pay,3.27
3771,Song_3771,Artist_113,Hip-Hop,0.324,0.482,-17.59,190.27,0.781,248167,77,1130962,Germany,Premium,Apple Pay,7.48
3772,Song_3772,Artist_38,Classical,0.312,0.625,-9.25,69.22,0.26,272086,67,456181,Brazil,Free,Apple Pay,0.0
3773,Song_3773,Artist_64,Indie,0.633,0.58,-14.38,163.76,0.37,154198,3,1755403,Japan,Premium,Debit Card,4.9
3774,Song_3774,Artist_69,Rock,0.693,0.497,-11.21,112.94,0.181,265381,53,851988,France,Free,Apple Pay,0.0
3775,Song_3775,Artist_136,Electronic,0.346,0.761,-13.9,192.83,0.226,280997,26,1184767,Australia,Premium,Credit Card,4.66
3776,Song_3776,Artist_162,Indie,0.493,0.889,-3.72,118.74,0.748,267248,4,442082,USA,Free,PayPal,0.0
3777,Song_3777,Artist_176,Hip-Hop,0.91,0.204,-9.77,174.33,0.286,232932,16,346718,Canada,Free,Google Pay,0.0
3778,Song_3778,Artist_116,Hip-Hop,0.385,0.928,-19.47,99.57,0.454,217679,92,643434,USA,Premium,Google Pay,5.3
3779,Song_3779,Artist_184,Country,0.701,0.599,-4.99,101.87,0.187,269494,72,1819034,Australia,Free,Google Pay,0.0
3780,Song_3780,Artist_65,Country,0.755,0.747,-18.53,143.37,0.66,140517,54,1639641,USA,Free,Apple Pay,0.0
3781,Song_3781,Artist_31,Indie,0.536,0.867,-16.82,199.72,0.705,174503,16,1823922,Germany,Free,Apple Pay,0.0
3782,Song_3782,Artist_132,Classical,0.903,0.564,-22.75,132.46,0.376,148514,31,1709268,India,Premium,Apple Pay,4.2
3783,Song_3783,Artist_113,Jazz,0.752,0.851,-5.2,191.08,0.756,253287,87,1828766,UK,Premium,PayPal,7.58
3784,Song_3784,Artist_109,Country,0.543,0.339,-18.71,170.07,0.266,136486,2,1740773,Australia,Free,PayPal,0.0
3785,Song_3785,Artist_178,Electronic,0.627,0.324,-19.3,171.42,0.673,210256,73,1484045,Canada,Free,PayPal,0.0
3786,Song_3786,Artist_69,Electronic,0.719,0.713,-4.75,121.03,0.707,194482,91,573763,Germany,Free,PayPal,0.0
3787,Song_3787,Artist_158,Jazz,0.644,0.879,-7.28,114.12,0.922,132249,45,145470,India,Premium,PayPal,3.9
3788,Song_3788,Artist_120,Pop,0.859,0.896,-21.9,86.87,0.259,274259,54,955577,Canada,Premium,Google Pay,11.4
3789,Song_3789,Artist_88,Pop,0.468,0.702,-8.07,194.95,0.134,304685,59,550651,Canada,Premium,Google Pay,11.44
3790,Song_3790,Artist_187,Hip-Hop,0.425,0.61,-4.91,194.32,0.287,159064,59,1952328,Brazil,Premium,PayPal,4.58
3791,Song_3791,Artist_67,Country,0.36,0.458,-23.27,164.59,0.161,241253,22,1101801,India,Free,Google Pay,0.0
3792,Song_3792,Artist_75,Latin,0.228,0.964,-6.85,101.48,0.203,293862,34,1758158,Japan,Premium,PayPal,10.76
3793,Song_3793,Artist_45,Indie,0.232,0.449,-12.96,94.33,0.351,197437,73,675020,Spain,Premium,PayPal,6.2
3794,Song_3794,Artist_4,R&B,0.853,0.78,-10.28,198.41,0.423,166783,97,112001,Canada,Free,PayPal,0.0
3795,Song_3795,Artist_154,Jazz,0.709,0.615,-14.16,69.32,0.863,316690,56,1290458,Brazil,Premium,Google Pay,10.19
3796,Song_3796,Artist_155,Hip-Hop,0.695,0.675,-9.65,178.1,0.226,162271,34,1425129,France,Premium,Debit Card,3.25
3797,Song_3797,Artist_174,Latin,0.661,0.507,-24.25,109.76,0.925,275419,99,63402,USA,Free,Debit Card,0.0
3798,Song_3798,Artist_107,Country,0.837,0.953,-8.22,118.64,0.779,175142,26,1829307,France,Free,Debit Card,0.0
3799,Song_3799,Artist_192,Latin,0.56,0.646,-24.27,176.48,0.843,180683,71,669105,USA,Free,Credit Card,0.0
3800,Song_3800,Artist_51,Latin,0.853,0.931,-14.98,72.68,0.886,213806,45,1412625,Spain,Premium,Debit Card,10.1
3801,Song_3801,Artist_50,Jazz,0.47,0.206,-21.68,109.58,0.728,224526,91,584892,Canada,Free,Debit Card,0.0
3802,Song_3802,Artist_6,Hip-Hop,0.895,0.647,-6.88,193.28,0.76,180791,76,1190671,France,Free,Debit Card,0.0
3803,Song_3803,Artist_59,Classical,0.724,0.759,-18.1,157.87,0.444,123668,81,1522544,France,Free,Apple Pay,0.0
3804,Song_3804,Artist_125,Electronic,0.393,0.781,-15.01,165.69,0.509,170767,21,1205609,USA,Free,PayPal,0.0
3805,Song_3805,Artist_143,Indie,0.623,0.906,-15.57,166.05,0.889,285902,43,358787,UK,Premium,Google Pay,5.48
3806,Song_3806,Artist_30,Hip-Hop,0.6,0.203,-8.0,68.48,0.39,161739,86,1368554,Japan,Premium,Apple Pay,6.93
3807,Song_3807,Artist_170,R&B,0.303,0.2,-14.41,88.45,0.088,242243,90,574967,India,Premium,PayPal,10.64
3808,Song_3808,Artist_122,Latin,0.643,0.568,-7.64,128.78,0.736,301282,39,35179,Australia,Premium,Debit Card,6.3
3809,Song_3809,Artist_125,Classical,0.436,0.223,-23.38,111.54,0.566,155166,13,192766,Spain,Premium,Debit Card,9.19
3810,Song_3810,Artist_37,Jazz,0.239,0.96,-20.78,117.53,0.783,262268,42,448453,Australia,Free,Apple Pay,0.0
3811,Song_3811,Artist_170,Rock,0.911,0.373,-12.87,169.4,0.118,269786,45,1594445,Canada,Premium,Google Pay,6.87
3812,Song_3812,Artist_124,Indie,0.681,0.569,-4.16,62.06,0.609,296764,87,195124,UK,Free,Apple Pay,0.0
3813,Song_3813,Artist_101,Indie,0.858,0.248,-23.36,152.47,0.273,301983,51,1918317,UK,Premium,Apple Pay,11.45
3814,Song_3814,Artist_35,Electronic,0.707,0.607,-24.05,60.02,0.863,296652,94,75953,Japan,Premium,PayPal,10.12
3815,Song_3815,Artist_87,Rock,0.468,0.496,-21.56,68.83,0.149,305253,17,1200670,France,Premium,Credit Card,4.25
3816,Song_3816,Artist_134,Country,0.585,0.235,-10.89,117.16,0.809,173028,91,332472,Spain,Free,Google Pay,0.0
3817,Song_3817,Artist_196,Rock,0.707,0.461,-16.22,177.73,0.13,278138,84,981359,Canada,Premium,Google Pay,3.73
3818,Song_3818,Artist_18,Latin,0.92,0.505,-6.84,80.3,0.073,249649,63,935728,USA,Premium,Apple Pay,9.72
3819,Song_3819,Artist_113,Latin,0.39,0.972,-23.42,137.65,0.262,184631,7,371017,Spain,Free,Apple Pay,0.0
3820,Song_3820,Artist_29,Latin,0.856,0.362,-20.68,154.99,0.35,220420,55,121400,France,Premium,Debit Card,10.24
3821,Song_3821,Artist_77,Latin,0.893,0.625,-18.4,92.13,0.614,163281,4,1145563,India,Premium,Apple Pay,3.67
3822,Song_3822,Artist_59,Hip-Hop,0.703,0.97,-11.21,131.73,0.169,169711,31,1574098,UK,Premium,PayPal,8.16
3823,Song_3823,Artist_175,Indie,0.898,0.818,-9.93,187.6,0.444,190977,94,1130429,India,Free,Debit Card,0.0
3824,Song_3824,Artist_126,Rock,0.498,0.975,-22.27,131.71,0.234,298096,95,1006503,UK,Free,Credit Card,0.0
3825,Song_3825,Artist_145,Indie,0.915,0.955,-4.24,82.03,0.82,211497,56,528426,Japan,Premium,PayPal,4.48
3826,Song_3826,Artist_109,R&B,0.727,0.582,-17.5,147.89,0.09,302841,4,83728,UK,Premium,Google Pay,5.91
3827,Song_3827,Artist_22,Rock,0.232,0.743,-9.31,142.91,0.37,130146,82,268303,Germany,Premium,Google Pay,7.46
3828,Song_3828,Artist_68,Hip-Hop,0.88,0.286,-13.47,63.77,0.618,284429,84,1237700,Canada,Free,PayPal,0.0
3829,Song_3829,Artist_69,R&B,0.563,0.544,-20.1,72.68,0.872,218802,40,1305678,India,Free,Apple Pay,0.0
3830,Song_3830,Artist_165,Indie,0.545,0.831,-6.38,81.95,0.831,175499,47,181634,Spain,Premium,Apple Pay,4.7
3831,Song_3831,Artist_49,R&B,0.625,0.594,-7.0,79.08,0.856,136313,50,1689870,Brazil,Premium,Apple Pay,3.23
3832,Song_3832,Artist_141,Electronic,0.312,0.748,-16.29,96.33,0.107,147398,23,750558,Brazil,Free,Google Pay,0.0
3833,Song_3833,Artist_162,R&B,0.552,0.782,-12.05,123.57,0.807,244518,51,1153564,France,Free,PayPal,0.0
3834,Song_3834,Artist_109,Rock,0.823,0.398,-19.33,112.04,0.752,260396,38,1955599,Spain,Free,Apple Pay,0.0
3835,Song_3835,Artist_86,Latin,0.212,0.883,-9.82,184.69,0.862,258504,9,125467,USA,Free,Debit Card,0.0
3836,Song_3836,Artist_53,Latin,0.405,0.559,-18.2,145.7,0.33,140867,61,1812492,Spain,Free,Google Pay,0.0
3837,Song_3837,Artist_123,Country,0.202,0.364,-6.43,182.66,0.871,285431,80,1311786,UK,Free,PayPal,0.0
3838,Song_3838,Artist_87,Indie,0.512,0.875,-20.22,133.79,0.412,150971,21,1252730,India,Premium,PayPal,9.18
3839,Song_3839,Artist_179,Electronic,0.746,0.526,-24.67,72.58,0.621,232627,9,1260169,Brazil,Free,PayPal,0.0
3840,Song_3840,Artist_131,Rock,0.799,0.785,-19.09,124.86,0.432,170759,25,445621,Japan,Free,PayPal,0.0
3841,Song_3841,Artist_42,Rock,0.909,0.627,-20.8,175.08,0.435,287564,36,1107260,Germany,Free,Credit Card,0.0
3842,Song_3842,Artist_98,Jazz,0.656,0.498,-13.82,87.17,0.542,242243,43,1844195,Brazil,Premium,Debit Card,11.18
3843,Song_3843,Artist_160,Pop,0.391,0.832,-20.52,72.77,0.37,211827,78,1465129,Japan,Free,Credit Card,0.0
3844,Song_3844,Artist_109,Indie,0.893,0.656,-8.21,106.12,0.763,304078,81,1192817,Brazil,Premium,Apple Pay,4.79
3845,Song_3845,Artist_51,Rock,0.781,0.505,-19.69,114.45,0.62,230455,28,1619995,Brazil,Free,Credit Card,0.0
3846,Song_3846,Artist_85,Classical,0.631,0.285,-9.45,102.88,0.671,292141,64,1518993,Japan,Premium,Credit Card,5.07
3847,Song_3847,Artist_174,Rock,0.722,0.898,-12.27,78.93,0.258,150291,45,903075,Japan,Premium,Google Pay,5.62
3848,Song_3848,Artist_127,Jazz,0.893,0.228,-3.3,95.12,0.923,268224,56,201912,Japan,Free,PayPal,0.0
3849,Song_3849,Artist_21,R&B,0.734,0.873,-3.0,155.52,0.644,249216,48,580073,Brazil,Premium,Credit Card,3.86
3850,Song_3850,Artist_44,Hip-Hop,0.476,0.481,-5.87,114.03,0.227,185674,8,166850,UK,Free,PayPal,0.0
3851,Song_3851,Artist_139,Hip-Hop,0.735,0.699,-8.28,148.56,0.725,169372,14,1000040,USA,Free,Debit Card,0.0
3852,Song_3852,Artist_103,Classical,0.23,0.919,-16.5,135.08,0.206,304151,15,901273,Japan,Free,Credit Card,0.0
3853,Song_3853,Artist_68,Classical,0.49,0.318,-8.43,136.87,0.107,171539,39,777867,Australia,Premium,Google Pay,3.4
3854,Song_3854,Artist_129,Country,0.505,0.642,-3.95,94.8,0.525,122525,25,1215304,India,Free,Google Pay,0.0
3855,Song_3855,Artist_92,Hip-Hop,0.325,0.796,-24.49,133.02,0.548,239742,63,753661,France,Premium,Apple Pay,11.1
3856,Song_3856,Artist_191,R&B,0.217,0.791,-13.17,63.3,0.22,129637,59,1262936,Australia,Free,Credit Card,0.0
3857,Song_3857,Artist_24,Hip-Hop,0.3,0.61,-20.2,120.44,0.364,168324,75,1510090,Canada,Premium,Debit Card,6.66
3858,Song_3858,Artist_125,Pop,0.691,0.687,-12.73,140.17,0.901,176108,29,1525705,Canada,Premium,PayPal,3.09
3859,Song_3859,Artist_141,Indie,0.802,0.791,-14.74,85.48,0.307,154377,3,1434681,India,Free,Credit Card,0.0
3860,Song_3860,Artist_111,Hip-Hop,0.941,0.856,-12.33,95.92,0.19,200069,39,1132683,Spain,Free,Apple Pay,0.0
3861,Song_3861,Artist_98,Latin,0.46,0.794,-12.88,90.73,0.943,231875,22,1295712,India,Free,Google Pay,0.0
3862,Song_3862,Artist_139,Country,0.65,0.476,-3.88,69.88,0.322,234886,41,263146,Brazil,Premium,Credit Card,6.14
3863,Song_3863,Artist_179,Jazz,0.903,0.977,-12.85,108.7,0.662,180207,20,1339485,Canada,Premium,Apple Pay,3.4
3864,Song_3864,Artist_17,Classical,0.325,0.539,-6.38,197.06,0.258,142368,19,447095,USA,Free,Debit Card,0.0
3865,Song_3865,Artist_99,Pop,0.738,0.219,-17.96,109.54,0.545,145736,13,1705699,Spain,Premium,PayPal,8.94
3866,Song_3866,Artist_82,Classical,0.766,0.483,-15.36,124.48,0.398,137753,91,1467633,France,Free,Debit Card,0.0
3867,Song_3867,Artist_104,Country,0.267,0.3,-14.65,151.43,0.915,254643,19,232858,USA,Free,Debit Card,0.0
3868,Song_3868,Artist_152,Rock,0.846,0.295,-18.87,150.79,0.44,146798,80,536209,Canada,Free,PayPal,0.0
3869,Song_3869,Artist_19,Pop,0.81,0.42,-16.64,192.99,0.576,284328,66,1492668,France,Premium,Credit Card,5.12
3870,Song_3870,Artist_165,Electronic,0.225,0.242,-11.83,180.06,0.9,221844,65,1330944,Brazil,Free,PayPal,0.0
3871,Song_3871,Artist_85,Pop,0.268,0.737,-12.24,171.15,0.94,298491,3,1398986,Brazil,Free,Apple Pay,0.0
3872,Song_3872,Artist_8,Country,0.237,0.258,-11.0,193.23,0.141,196595,24,1002847,France,Premium,Debit Card,4.53
3873,Song_3873,Artist_28,Jazz,0.451,0.359,-17.26,92.31,0.801,212539,38,874733,India,Premium,PayPal,5.25
3874,Song_3874,Artist_5,Pop,0.582,0.272,-18.05,146.39,0.394,281696,2,1862997,India,Free,Google Pay,0.0
3875,Song_3875,Artist_145,Country,0.599,0.249,-11.54,184.21,0.585,260128,56,1914598,USA,Premium,PayPal,3.58
3876,Song_3876,Artist_101,R&B,0.401,0.409,-22.08,147.38,0.388,183279,80,1838483,Australia,Free,PayPal,0.0
3877,Song_3877,Artist_164,Indie,0.884,0.646,-19.43,196.84,0.411,138564,93,448495,UK,Free,Apple Pay,0.0
3878,Song_3878,Artist_118,Hip-Hop,0.476,0.952,-24.07,74.05,0.193,262292,37,1416073,India,Free,Debit Card,0.0
3879,Song_3879,Artist_147,R&B,0.234,0.883,-23.4,121.51,0.565,131290,4,501776,France,Free,Apple Pay,0.0
3880,Song_3880,Artist_64,Country,0.425,0.883,-19.65,196.83,0.542,303552,78,1514325,Japan,Free,Apple Pay,0.0
3881,Song_3881,Artist_91,Latin,0.598,0.337,-24.57,113.14,0.22,140018,81,762088,Japan,Free,Google Pay,0.0
3882,Song_3882,Artist_117,Rock,0.506,0.407,-19.6,163.54,0.538,175138,44,466538,Australia,Free,Apple Pay,0.0
3883,Song_3883,Artist_98,Hip-Hop,0.405,0.26,-10.59,64.26,0.926,202155,45,777755,Spain,Free,Apple Pay,0.0
3884,Song_3884,Artist_11,Latin,0.298,0.807,-23.66,157.28,0.693,201567,81,1816653,Australia,Free,Google Pay,0.0
3885,Song_3885,Artist_54,Jazz,0.814,0.254,-15.39,190.85,0.483,129006,84,1267906,France,Free,Credit Card,0.0
3886,Song_3886,Artist_173,Classical,0.947,0.634,-4.91,113.58,0.874,294998,47,1952987,Japan,Premium,Apple Pay,4.52
3887,Song_3887,Artist_47,Electronic,0.447,0.393,-7.59,62.98,0.568,277337,93,1650484,USA,Free,PayPal,0.0
3888,Song_3888,Artist_140,Hip-Hop,0.486,0.39,-18.28,63.91,0.172,135908,26,1202066,USA,Premium,Apple Pay,4.2
3889,Song_3889,Artist_149,R&B,0.664,0.973,-4.65,184.88,0.543,191165,81,644374,Australia,Free,Debit Card,0.0
3890,Song_3890,Artist_139,Rock,0.739,0.79,-17.75,161.15,0.213,204406,76,398681,France,Free,PayPal,0.0
3891,Song_3891,Artist_5,Latin,0.494,0.853,-23.4,74.94,0.741,269121,92,71482,UK,Free,PayPal,0.0
3892,Song_3892,Artist_184,Country,0.879,0.646,-3.13,67.64,0.92,261899,9,404730,Spain,Premium,Credit Card,5.11
3893,Song_3893,Artist_20,Hip-Hop,0.62,0.879,-5.86,172.68,0.375,189522,96,1801261,Japan,Free,Debit Card,0.0
3894,Song_3894,Artist_169,Classical,0.538,0.703,-14.75,173.38,0.441,160954,98,1352726,France,Premium,Debit Card,5.7
3895,Song_3895,Artist_46,Country,0.685,0.938,-10.34,76.87,0.429,187359,80,126044,Spain,Premium,Debit Card,6.81
3896,Song_3896,Artist_12,Latin,0.915,0.419,-10.23,102.21,0.307,314006,48,1708597,USA,Premium,Apple Pay,9.31
3897,Song_3897,Artist_70,Rock,0.796,0.664,-20.72,169.2,0.765,174980,31,1510892,India,Premium,Apple Pay,6.1
3898,Song_3898,Artist_17,Pop,0.23,0.738,-20.6,133.56,0.606,305654,55,512229,Japan,Premium,PayPal,11.12
3899,Song_3899,Artist_115,Classical,0.449,0.506,-14.67,193.92,0.108,207256,91,1382183,UK,Free,Credit Card,0.0
3900,Song_3900,Artist_147,Country,0.553,0.886,-4.95,127.35,0.805,206008,93,634450,Canada,Free,Apple Pay,0.0
3901,Song_3901,Artist_154,Classical,0.436,0.964,-24.78,154.77,0.218,251682,1,476891,Japan,Free,Apple Pay,0.0
3902,Song_3902,Artist_48,Jazz,0.725,0.585,-7.78,131.37,0.931,287708,91,1503380,Germany,Premium,Credit Card,4.01
3903,Song_3903,Artist_108,Country,0.82,0.505,-23.73,192.02,0.389,262956,96,245671,UK,Premium,Debit Card,10.11
3904,Song_3904,Artist_52,Hip-Hop,0.749,0.568,-14.48,115.81,0.605,246446,59,493972,UK,Free,PayPal,0.0
3905,Song_3905,Artist_96,Pop,0.942,0.865,-10.97,92.17,0.12,302387,11,531467,Canada,Premium,Apple Pay,3.48
3906,Song_3906,Artist_70,Pop,0.404,0.703,-9.89,105.73,0.36,301973,99,1525616,Spain,Free,Credit Card,0.0
3907,Song_3907,Artist_183,Electronic,0.856,0.235,-23.71,179.39,0.772,223249,2,1445246,Canada,Free,Credit Card,0.0
3908,Song_3908,Artist_102,Classical,0.775,0.623,-15.79,129.71,0.479,272628,46,1134983,Germany,Premium,Debit Card,5.6
3909,Song_3909,Artist_75,R&B,0.472,0.213,-12.16,109.6,0.864,297748,1,37828,Spain,Premium,Google Pay,5.57
3910,Song_3910,Artist_161,Pop,0.751,0.807,-23.55,136.2,0.568,131018,70,1989268,UK,Premium,Google Pay,7.54
3911,Song_3911,Artist_190,Pop,0.278,0.456,-22.03,78.65,0.886,156599,71,1424771,Canada,Premium,Google Pay,3.07
3912,Song_3912,Artist_151,Jazz,0.792,0.568,-10.4,60.75,0.934,318987,66,589263,France,Premium,Google Pay,10.29
3913,Song_3913,Artist_143,Indie,0.599,0.823,-13.52,99.28,0.459,273561,2,1749659,India,Free,Apple Pay,0.0
3914,Song_3914,Artist_155,Jazz,0.419,0.236,-21.44,144.7,0.559,238557,69,829170,Germany,Free,Credit Card,0.0
3915,Song_3915,Artist_192,Jazz,0.692,0.324,-13.22,159.64,0.801,231694,13,1817466,France,Free,PayPal,0.0
3916,Song_3916,Artist_179,Indie,0.681,0.51,-4.92,175.73,0.249,168071,19,1586983,Spain,Premium,Apple Pay,10.29
3917,Song_3917,Artist_181,Classical,0.357,0.379,-24.66,189.73,0.825,132394,83,1335592,Brazil,Free,Google Pay,0.0
3918,Song_3918,Artist_82,Country,0.223,0.464,-10.86,117.7,0.583,134417,47,309296,UK,Free,PayPal,0.0
3919,Song_3919,Artist_92,Rock,0.525,0.979,-23.38,163.67,0.703,147849,1,877088,Australia,Free,PayPal,0.0
3920,Song_3920,Artist_179,R&B,0.627,0.844,-24.86,70.45,0.122,155207,99,35369,Spain,Free,Google Pay,0.0
3921,Song_3921,Artist_175,Pop,0.857,0.889,-21.69,68.05,0.74,312741,18,1078891,UK,Free,PayPal,0.0
3922,Song_3922,Artist_4,Electronic,0.896,0.931,-15.7,77.47,0.33,275362,32,1275268,Japan,Free,Apple Pay,0.0
3923,Song_3923,Artist_135,R&B,0.597,0.466,-7.35,122.8,0.775,244947,96,791275,Japan,Premium,Debit Card,10.94
3924,Song_3924,Artist_109,Country,0.765,0.432,-18.8,89.58,0.508,266187,72,1563747,USA,Free,Apple Pay,0.0
3925,Song_3925,Artist_163,Indie,0.529,0.383,-11.24,100.17,0.297,283824,11,1884520,Germany,Premium,Apple Pay,11.3
3926,Song_3926,Artist_48,R&B,0.76,0.847,-15.95,150.7,0.907,297474,20,791107,USA,Premium,Debit Card,11.1
3927,Song_3927,Artist_73,Pop,0.354,0.73,-19.84,110.19,0.739,275313,8,602873,USA,Premium,Google Pay,10.12
3928,Song_3928,Artist_72,R&B,0.478,0.384,-13.69,138.03,0.937,169021,92,559061,Brazil,Free,Google Pay,0.0
3929,Song_3929,Artist_116,Rock,0.676,0.494,-7.46,117.74,0.378,247627,85,61044,France,Free,Debit Card,0.0
3930,Song_3930,Artist_173,Indie,0.214,0.595,-6.69,83.66,0.634,289269,38,525519,India,Free,Apple Pay,0.0
3931,Song_3931,Artist_81,R&B,0.742,0.612,-6.38,70.36,0.6,235159,6,1323565,France,Premium,Credit Card,5.16
